Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
3787611829,"May 26, 2020, 9:28:39 PM",Corrida,Run,,2125,3.81,185.0,50,false,,,activities/4048151451.tcx.gz,,,2125.0,2024.0,3810.0,2.5,1.8824111223220825,3.4242424964904785,3.2242424488067627,10.699999809265137,14.199999809265137,3.200000047683716,0.005249343812465668,,,,,,153.95205688476562,,,556.0,,,50.0,,,,,,,,,,,,,0.0,,1.0,3815.199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787625806,"May 21, 2020, 10:02:33 PM",Corrida,Run,,3172,5.19,186.0,82,false,,,activities/4048167219.tcx.gz,,,3172.0,2925.0,5190.0,12.800000190734863,1.7743589878082275,5.02060604095459,0.5206060409545898,8.800000190734863,14.199999809265137,11.100000381469727,0.08670520037412643,,,,,,154.6564178466797,,,796.0,,,82.0,,,,,,,,,,,,,0.0,,1.0,5205.2998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787627874,"May 25, 2020, 9:19:11 PM",Funcional,Workout,"",2364,0.03,146.0,6,false,,,activities/4048169540.tcx.gz,,,2364.0,2364.0,37.0,3.200000047683716,0.015651438385248184,0.0,,,,0.0,0.0,,,,,,105.44966125488281,,,315.0,,,6.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787652705,"May 20, 2020, 10:44:27 PM",Funcional,Workout,"",2860,0.77,158.0,14,false,,,activities/4048197916.tcx.gz,,,2860.0,2860.0,770.0,0.0,0.26923078298568726,0.0,,,,0.0,0.0,,,,,,120.71048736572266,,,480.0,,,14.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787704272,"May 18, 2020, 10:12:48 PM",Funcional,Workout,"",3860,0.10,123.0,9,false,,,activities/4048256927.tcx.gz,,,3860.0,3860.0,103.0,6.800000190734863,0.02668393775820732,0.0,,,,0.0,0.0,,,,,,99.45362854003906,,,451.0,,,9.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787708774,"May 17, 2020, 8:42:18 PM",Corrida,Run,,3282,5.73,187.0,97,false,,,activities/4048262127.tcx.gz,,,3282.0,3118.0,5730.0,7.5,1.8377164602279663,3.470588207244873,2.970588207244873,10.699999809265137,14.199999809265137,4.900000095367432,0.00872600357979536,,,,,,154.75209045410156,,,826.0,,,97.0,,,,,,,,,,,,,0.0,,1.0,5737.7998046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787755125,"May 14, 2020, 10:36:10 PM",Corrida,Run,,3161,6.12,190.0,111,false,,,activities/4048314686.tcx.gz,,,3161.0,3154.0,6120.0,3.0,1.9403932094573975,0.0,-0.10000000149011612,14.399999618530273,15.899999618530273,8.300000190734863,0.0016339869471266866,,,,,,161.325927734375,,,850.0,,,111.0,,,,,,,,,,,,,0.0,,1.0,6125.2001953125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787830842,"May 11, 2020, 10:21:20 PM",Corrida,Run,,2803,5.56,185.0,89,false,,,activities/4048402000.tcx.gz,,,2803.0,2765.0,5560.0,2.700000047683716,2.010849952697754,0.0,0.0,14.600000381469727,15.899999618530273,2.5,0.0,,,,,,157.01158142089844,,,750.0,,,89.0,,,,,,,,,,,,,0.0,,1.0,5564.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787836914,"May 8, 2020, 10:10:58 PM",Corrida,Run,,2706,5.59,186.0,83,false,,,activities/4048408902.tcx.gz,,,2706.0,2701.0,5590.0,2.700000047683716,2.06960391998291,0.0,0.0,14.600000381469727,15.899999618530273,2.4000000953674316,0.0,,,,,,156.77194213867188,,,725.0,,,83.0,,,,,,,,,,,,,0.0,,1.0,5593.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
3787839903,"May 6, 2020, 10:07:33 PM",Funcional,Workout,"",2907,0.51,162.0,18,false,,,activities/4048412296.tcx.gz,,,2907.0,2907.0,515.0,10.0,0.17715857923030853,0.0,,,,0.0,0.0,,,,,,117.78534698486328,,,439.0,,,18.0,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,""
